date,game,earnings,players,tournaments,year,month,release_year,genre,total_earnings,offline_earnings,percent_offline,total_players,total_tournaments
2018-09-01,iRacing.com,19215.0,18,2,2018,9,2008,Racing,3757336.03,939017.1,0.249915656332713,1302,189
2018-09-01,WarCraft III,18906.16,25,7,2018,9,2002,Strategy,6307153.73,5368595.62,0.851191496167955,768,1550
2018-09-01,Super Smash Bros. for Wii U,16991.41,55,14,2018,9,2014,Fighting Game,1517451.47,1512816.47,0.996945536584442,1284,1036
2018-09-01,Dragon Ball FighterZ,13110.0,21,4,2018,9,2018,Fighting Game,518915.52,491873.16,0.947886777408392,300,183
2018-09-01,Quake Champions,12933.7,59,23,2018,9,2017,First-Person Shooter,3520578.25,2563328.35,0.728098672426895,334,290
2018-09-01,Sprint Vector,11750.0,8,1,2018,9,2018,Racing,11750.0,11750.0,1.0,8,1
2018-09-01,Paladins,10500.0,63,3,2018,9,2015,First-Person Shooter,2490507.6,1789000.0,0.718327460634932,571,79
2018-09-01,Gran Turismo Sport,10080.0,10,1,2018,9,2017,Racing,61522.56,27511.0,0.447169298546744,126,25
2018-09-01,Attack on Titan Tribute Game,10000.0,8,1,2018,9,2013,Fighting Game,108650.0,0.0,0.0,21,15
2018-09-01,Injustice 2,10000.0,8,1,2018,9,2017,Fighting Game,837447.16,836014.57,0.99828933684604,81,38
2018-09-01,Mobile Legends: Bang Bang,10000.0,47,1,2018,9,2016,Multiplayer Online Battle Arena,17019451.87,15261734.15,0.896723012384535,2261,155
2018-09-01,The Unspoken,8250.0,4,1,2018,9,2018,Fighting Game,38824.08,38824.08,1.0,7,4
2018-09-01,Age of Empires II,6094.38,28,9,2018,9,1999,Strategy,3898508.73,1361409.22,0.349212818102372,2256,1939
2018-09-01,Battlefield 4,5750.49,20,1,2018,9,2013,First-Person Shooter,245766.46,212540.31,0.864806003227617,204,145
2018-09-01,Company of Heroes 2,4400.0,8,1,2018,9,2013,Strategy,8561.22,7956.22,0.929332501676163,11,6
2018-09-01,TrackMania 2: Stadium,3594.67,11,3,2018,9,2013,Racing,200563.87,109371.91,0.545322096148225,345,286
2018-09-01,BlazBlue: Cross Tag Battle,3240.0,8,1,2018,9,2018,Fighting Game,98682.7,96434.31,0.977215965919052,133,43
2018-09-01,Under Night In-Birth EXE: Late[st],3030.0,11,2,2018,9,2015,Fighting Game,54583.33,54583.33,1.0,109,40
2018-09-01,Guilty Gear Xrd REV 2,2490.0,11,2,2018,9,2017,Fighting Game,145852.1,145657.1,0.998663029191901,136,67
2018-09-01,BlazBlue: Central Fiction,1650.0,11,2,2018,9,2015,Fighting Game,106192.78,105895.94,0.997204706383993,130,57
2018-09-01,Lichess,1500.0,5,1,2018,9,2010,Strategy,1308106.01,0.0,0.0,366,183
2018-09-01,Chess.com,1400.0,5,1,2018,9,2007,Strategy,8609043.36,853000.02,0.0990818589627826,1158,779
2018-09-01,Fighting EX Layer,970.0,6,2,2018,9,2018,Fighting Game,1642.96,1632.96,0.993913424550811,16,7
2018-09-01,Soul Calibur VI,810.0,3,1,2018,9,2018,Fighting Game,177627.27,159953.28,0.900499568562868,128,72
2018-09-01,Guns of Boom,700.0,4,1,2018,9,2017,First-Person Shooter,198750.0,190000.0,0.955974842767296,8,21
2018-09-01,Marvel vs. Capcom: Infinite,680.0,6,2,2018,9,2017,Fighting Game,76256.72,76202.12,0.999283997528349,60,22
2018-09-01,Koihime Enbu,590.0,3,1,2018,9,2016,Fighting Game,1765.0,1615.0,0.915014164305949,14,7
2018-09-01,Skullgirls 2nd Encore,570.0,3,1,2018,9,2015,Fighting Game,84813.02,51251.0,0.604282219876146,84,29
2018-09-01,ARMS,563.0,16,7,2018,9,2017,Fighting Game,22759.9,13672.93,0.600746488341337,133,116
2018-09-01,Melty Blood: Actress Again Current Code,500.0,3,1,2018,9,2010,Fighting Game,12937.44,10172.51,0.786284612720909,73,25
2018-09-01,Guilty Gear XX Accent Core Plus R,440.0,3,1,2018,9,2012,Fighting Game,20680.9,12408.76,0.60001063783491,97,35
2018-09-01,SNK Heroines: Tag Team Frenzy,430.0,3,1,2018,9,2018,Fighting Game,430.0,430.0,1.0,3,1
2018-09-01,Sailor Moon S,400.0,3,1,2018,9,1995,Fighting Game,3281.19,3271.19,0.996952325223471,20,12
2018-09-01,Project M,371.65,12,4,2018,9,2010,Fighting Game,205292.09,205292.09,1.0,560,335
2018-09-01,Windjammers,320.0,3,1,2018,9,1994,Strategy,5651.47,5162.16,0.913418986564557,36,16
2018-09-01,Age of Mythology,315.0,7,2,2018,9,2002,Strategy,188619.58,86723.77,0.459781375825352,236,298
2018-09-01,Street Fighter Alpha 2,300.0,3,1,2018,9,1996,Fighting Game,3324.69,2210.0,0.664723628368359,26,12
2018-09-01,Street Fighter Alpha 3,300.0,3,1,2018,9,1998,Fighting Game,340.0,340.0,1.0,16,5
2018-09-01,Super Smash Bros.,278.16,6,2,2018,9,1999,Fighting Game,79820.05,79680.05,0.998246054719334,242,131
2018-09-01,Vampire Savior,250.0,3,1,2018,9,1997,Fighting Game,19072.38,17925.17,0.939849667424831,44,25
2018-09-01,Dead or Alive 5: Last Round,240.0,3,1,2018,9,2015,Fighting Game,15413.82,15413.82,1.0,46,20
2018-09-01,TrackMania Nations Forever,235.2,3,1,2018,9,2008,Racing,197927.78,169688.91,0.857327404975694,143,86
2018-09-01,Pokkén Tournament DX,230.0,3,1,2018,9,2017,Fighting Game,22125.4,21914.0,0.990445370479178,44,28
2018-09-01,Catherine,210.0,3,1,2018,9,2011,Puzzle Game,1545.0,1470.0,0.951456310679612,11,7
2018-09-01,Super Street Fighter II Turbo,210.0,3,1,2018,9,1994,Fighting Game,28227.29,28227.29,1.0,126,55
2018-09-01,Street Fighter X Tekken,200.0,3,1,2018,9,2012,Fighting Game,105990.64,98129.34,0.925830243123355,134,95
2018-09-01,King of Fighters XIV,170.0,3,1,2018,9,2016,Fighting Game,83801.59,82941.59,0.989737664882015,95,41
2018-09-01,Arcana Heart 3: Love Max Six Stars!!!!!,160.0,3,1,2018,9,2014,Fighting Game,570.0,520.0,0.912280701754386,8,4
2018-09-01,Street Fighter III: 3rd Strike,160.0,3,1,2018,9,1999,Fighting Game,113008.54,111311.32,0.984981489009592,179,57
2018-09-01,Age of Empires III,50.0,1,1,2018,9,2005,Strategy,122256.72,44472.6,0.363764053215234,172,179
2018-09-01,Call of Duty: Black Ops 4,0.0,0,1,2018,9,2018,First-Person Shooter,6734938.95,6631161.95,0.984591248596247,389,82
2018-09-01,Pro Evolution Soccer 2018,0.0,6,1,2018,9,2017,Sports,250000.0,250000.0,1.0,20,3
2018-10-01,Fortnite,8898886.68,713,37,2018,10,2017,Battle Royale,191012698.69,56299884.57,0.294744197407371,9535,2291
2018-10-01,Counter-Strike: Global Offensive,1381294.21,1043,78,2018,10,2012,First-Person Shooter,162489706.76,105130836.17,0.646999974744739,16518,7033
2018-10-01,Dota 2,1108581.5,465,33,2018,10,2013,Multiplayer Online Battle Arena,360461163.42,313554838.46,0.869871348927135,4980,1934
2018-10-01,PLAYERUNKNOWN’S BATTLEGROUNDS,765006.19,401,14,2018,10,2017,Battle Royale,64200450.19,49370328.97,0.769002846925364,3967,631
2018-10-01,Rocket League,657729.76,311,36,2018,10,2015,Sports,42262497.19,17816799.61,0.421574700848859,6884,4542
2018-10-01,Hearthstone,536470.92,100,10,2018,10,2014,Collectible Card Game,30708754.65,18315099.29,0.596412961018593,3147,1162
2018-10-01,CrossFire,534058.0,71,2,2018,10,2007,First-Person Shooter,25128357.96,21774364.07,0.866525544751512,1140,405
2018-10-01,CrossFire Mobile,476333.24,57,1,2018,10,2015,First-Person Shooter,6780944.77,6022238.02,0.888111940779013,282,40
2018-10-01,Heroes of the Storm,425000.0,40,1,2018,10,2015,Multiplayer Online Battle Arena,18464719.38,14254535.64,0.771987667217935,1326,506
2018-10-01,Clash Royale,406761.68,58,3,2018,10,2016,Strategy,9059840.93,4386263.8,0.484143577562791,563,132
2018-10-01,Arena of Valor,295192.4,112,3,2018,10,2015,Multiplayer Online Battle Arena,98746138.92,94528965.41,0.957292775635343,2231,179
2018-10-01,Call of Duty: Blackout,275000.0,23,3,2018,10,2018,First-Person Shooter,611608.35,321008.35,0.524859331956472,175,18
2018-10-01,Rainbow Six Siege,174396.44,197,11,2018,10,2015,First-Person Shooter,48130526.59,37241404.36,0.773758506264454,3070,568
2018-10-01,PLAYERUNKNOWN'S BATTLEGROUNDS Mobile,170069.08,60,4,2018,10,2017,Battle Royale,87322954.82,60665002.37,0.694719990809399,4263,341
2018-10-01,League of Legends,142122.31,318,15,2018,10,2009,Multiplayer Online Battle Arena,113596024.63,98546688.28,0.867518811516353,9588,3000
2018-10-01,Forza Motorsport 7,100000.0,24,1,2018,10,2017,Racing,842700.0,616200.0,0.7312210751157,140,13
2018-10-01,Mobile Legends: Bang Bang,92400.0,59,1,2018,10,2016,Multiplayer Online Battle Arena,17019451.87,15261734.15,0.896723012384535,2261,155
2018-10-01,StarCraft: Remastered,82274.63,40,4,2018,10,2017,Strategy,5860787.7,1959028.34,0.334260246280547,413,829
2018-10-01,iRacing.com,79992.0,44,5,2018,10,2008,Racing,3757336.03,939017.1,0.249915656332713,1302,189
2018-10-01,Street Fighter V: Arcade Edition,72127.72,32,6,2018,10,2018,Fighting Game,2267283.95,2266433.95,0.999625102096277,244,105
2018-10-01,Quake Champions,62754.87,24,8,2018,10,2017,First-Person Shooter,3520578.25,2563328.35,0.728098672426895,334,290
2018-10-01,FIFA 19,61318.69,26,5,2018,10,2018,Sports,3287686.79,3210843.28,0.976626876308981,331,53
2018-10-01,Overwatch,47343.89,248,9,2018,10,2016,First-Person Shooter,35259225.38,18840032.08,0.534329154340599,4047,847
2018-10-01,Summoners War: Sky Arena,40000.0,2,1,2018,10,2014,Strategy,792000.0,512000.0,0.646464646464647,33,7
2018-10-01,StarCraft II,39966.41,112,48,2018,10,2010,Strategy,42692707.57,33672991.36,0.788729346921578,2280,7510
2018-10-01,Attack on Titan Tribute Game,36000.0,24,1,2018,10,2013,Fighting Game,108650.0,0.0,0.0,21,15
2018-10-01,Tekken 7,25629.16,21,6,2018,10,2015,Fighting Game,3911820.6,3648598.41,0.932711078314788,634,426
2018-10-01,Gwent,25000.0,8,1,2018,10,2016,Collectible Card Game,1505197.17,755591.17,0.501988168101592,344,122
2018-10-01,Paladins,24500.0,79,4,2018,10,2015,First-Person Shooter,2490507.6,1789000.0,0.718327460634932,571,79
2018-10-01,World of WarCraft,20000.0,24,2,2018,10,2004,Role-Playing Game,9150537.61,5081388.91,0.555310422903119,503,225
2018-10-01,Super Smash Bros. Melee,17944.1,43,7,2018,10,2001,Fighting Game,4221849.29,4040278.51,0.956992595536256,2012,2746
2018-10-01,Project Cars 2,16800.0,6,1,2018,10,2017,Racing,66150.0,58150.0,0.879062736205593,37,22
2018-10-01,Brawlhalla,16700.0,78,14,2018,10,2015,Fighting Game,4268987.83,1074264.04,0.251643734482138,880,698
2018-10-01,Assetto Corsa,15000.0,8,1,2018,10,2014,Racing,979920.9,671703.55,0.685467112702668,302,131
2018-10-01,Dragon Ball FighterZ,13530.0,14,3,2018,10,2018,Fighting Game,518915.52,491873.16,0.947886777408392,300,183
2018-10-01,World of Tanks Blitz,10000.0,0,1,2018,10,2016,Strategy,63330.0,60000.0,0.947418285172904,14,6
2018-10-01,Heroes of Newerth,9123.59,5,1,2018,10,2010,Multiplayer Online Battle Arena,3073445.72,1722436.17,0.560425114649495,820,395
2018-10-01,Call of Duty: Black Ops 4,9085.0,40,6,2018,10,2018,First-Person Shooter,6734938.95,6631161.95,0.984591248596247,389,82
2018-10-01,Halo 5: Guardians,8000.0,19,4,2018,10,2015,First-Person Shooter,7161730.97,6783930.97,0.947247390109657,248,109
2018-10-01,WarCraft III,7756.32,18,3,2018,10,2002,Strategy,6307153.73,5368595.62,0.851191496167955,768,1550
2018-10-01,Age of Empires II,7276.64,37,7,2018,10,1999,Strategy,3898508.73,1361409.22,0.349212818102372,2256,1939
2018-10-01,King of Fighters XIV,7000.0,2,1,2018,10,2016,Fighting Game,83801.59,82941.59,0.989737664882015,95,41
2018-10-01,TrackMania 2: Stadium,6614.53,17,4,2018,10,2013,Racing,200563.87,109371.91,0.545322096148225,345,286
2018-10-01,Super Smash Bros. for Wii U,6391.08,40,14,2018,10,2014,Fighting Game,1517451.47,1512816.47,0.996945536584442,1284,1036
2018-10-01,rFactor 2,4752.26,29,1,2018,10,2013,Racing,2219963.12,1452396.94,0.654243724553406,557,103
2018-10-01,FIFA Online 4,4285.21,4,1,2018,10,2018,Sports,4087518.33,2479725.66,0.606657991427282,427,67
2018-10-01,Call of Duty: WWII,3898.1,12,1,2018,10,2017,First-Person Shooter,4578021.0,4498605.0,0.982652766337245,296,77
2018-10-01,NHL 19,2500.0,1,1,2018,10,2018,Sports,22566.67,19566.67,0.867060580936399,10,8
2018-10-01,Archangel Hellfire,2000.0,8,2,2018,10,2017,First-Person Shooter,5500.0,2000.0,0.363636363636364,14,9
2018-10-01,osu!,1620.0,18,1,2018,10,2007,Music / Rhythm Game,274092.83,32667.89,0.119185496388213,1059,251
2018-10-01,Age of Empires III,1500.0,4,1,2018,10,2005,Strategy,122256.72,44472.6,0.363764053215234,172,179
2018-10-01,Tetris,1500.0,2,1,2018,10,1989,Puzzle Game,308794.74,126896.27,0.410940516668127,180,122
2018-10-01,Chess.com,1400.0,13,1,2018,10,2007,Strategy,8609043.36,853000.02,0.0990818589627826,1158,779
2018-10-01,Injustice 2,1272.59,7,2,2018,10,2017,Fighting Game,837447.16,836014.57,0.99828933684604,81,38
2018-10-01,Lichess,1225.0,7,2,2018,10,2010,Strategy,1308106.01,0.0,0.0,366,183
2018-10-01,Guns of Boom,1175.0,4,3,2018,10,2017,First-Person Shooter,198750.0,190000.0,0.955974842767296,8,21
2018-10-01,Soul Calibur VI,1110.0,3,1,2018,10,2018,Fighting Game,177627.27,159953.28,0.900499568562868,128,72
2018-10-01,Super Smash Bros.,1060.0,15,2,2018,10,1999,Fighting Game,79820.05,79680.05,0.998246054719334,242,131
2018-10-01,Black Squad,1035.48,26,4,2018,10,2017,First-Person Shooter,8480.72,0.0,0.0,57,17
2018-10-01,Sailor Moon S,763.0,3,1,2018,10,1995,Fighting Game,3281.19,3271.19,0.996952325223471,20,12
2018-10-01,BlazBlue: Cross Tag Battle,560.0,3,1,2018,10,2018,Fighting Game,98682.7,96434.31,0.977215965919052,133,43
2018-10-01,Guilty Gear Xrd REV 2,550.0,3,1,2018,10,2017,Fighting Game,145852.1,145657.1,0.998663029191901,136,67
2018-10-01,Super Street Fighter II Turbo,250.0,3,1,2018,10,1994,Fighting Game,28227.29,28227.29,1.0,126,55
2018-10-01,Street Fighter Alpha 2,230.0,3,1,2018,10,1996,Fighting Game,3324.69,2210.0,0.664723628368359,26,12
2018-10-01,Street Fighter III: 3rd Strike,200.0,3,1,2018,10,1999,Fighting Game,113008.54,111311.32,0.984981489009592,179,57
2018-10-01,Marvel vs. Capcom: Infinite,190.0,3,1,2018,10,2017,Fighting Game,76256.72,76202.12,0.999283997528349,60,22
2018-10-01,Fighting EX Layer,180.0,3,1,2018,10,2018,Fighting Game,1642.96,1632.96,0.993913424550811,16,7
2018-10-01,Street Fighter EX2 Plus,160.0,3,1,2018,10,1999,Fighting Game,350.0,350.0,1.0,5,2
2018-10-01,Capcom vs. SNK 2,150.0,3,1,2018,10,2001,Fighting Game,25966.79,25966.79,1.0,39,24
2018-10-01,ARMS,130.0,5,2,2018,10,2017,Fighting Game,22759.9,13672.93,0.600746488341337,133,116
2018-10-01,Vampire Savior,110.0,3,1,2018,10,1997,Fighting Game,19072.38,17925.17,0.939849667424831,44,25
2018-10-01,Artifact Classic,100.0,2,1,2018,10,2018,Collectible Card Game,120567.26,11635.81,0.0965088698208784,286,192
2018-11-01,League of Legends,6681323.04,367,16,2018,11,2009,Multiplayer Online Battle Arena,113596024.63,98546688.28,0.867518811516353,9588,3000
2018-11-01,Counter-Strike: Global Offensive,2523397.78,999,168,2018,11,2012,First-Person Shooter,162489706.76,105130836.17,0.646999974744739,16518,7033
2018-11-01,Dota 2,1435905.88,291,16,2018,11,2013,Multiplayer Online Battle Arena,360461163.42,313554838.46,0.869871348927135,4980,1934
2018-11-01,Heroes of the Storm,1000000.0,60,2,2018,11,2015,Multiplayer Online Battle Arena,18464719.38,14254535.64,0.771987667217935,1326,506
2018-11-01,SMITE,835000.0,50,2,2018,11,2014,Multiplayer Online Battle Arena,12580110.75,10017832.57,0.796323082449811,556,110
2018-11-01,StarCraft II,766473.9,74,33,2018,11,2010,Strategy,42692707.57,33672991.36,0.788729346921578,2280,7510
2018-11-01,PLAYERUNKNOWN’S BATTLEGROUNDS,669205.61,311,17,2018,11,2017,Battle Royale,64200450.19,49370328.97,0.769002846925364,3967,631
2018-11-01,Rocket League,536931.39,227,46,2018,11,2015,Sports,42262497.19,17816799.61,0.421574700848859,6884,4542
2018-11-01,Hearthstone,440932.77,220,9,2018,11,2014,Collectible Card Game,30708754.65,18315099.29,0.596412961018593,3147,1162
2018-11-01,Arena of Valor,385350.82,210,5,2018,11,2015,Multiplayer Online Battle Arena,98746138.92,94528965.41,0.957292775635343,2231,179
2018-11-01,Halo 5: Guardians,304000.0,48,3,2018,11,2015,First-Person Shooter,7161730.97,6783930.97,0.947247390109657,248,109
2018-11-01,Paladins,300000.0,41,1,2018,11,2015,First-Person Shooter,2490507.6,1789000.0,0.718327460634932,571,79
2018-11-01,World of WarCraft,280000.0,48,1,2018,11,2004,Role-Playing Game,9150537.61,5081388.91,0.555310422903119,503,225
2018-11-01,FIFA Online 4,240000.0,36,1,2018,11,2018,Sports,4087518.33,2479725.66,0.606657991427282,427,67
2018-11-01,Clash Royale,230000.0,39,2,2018,11,2016,Strategy,9059840.93,4386263.8,0.484143577562791,563,132
2018-11-01,Rainbow Six Siege,228652.28,180,10,2018,11,2015,First-Person Shooter,48130526.59,37241404.36,0.773758506264454,3070,568
2018-11-01,F1 2018,200000.0,21,1,2018,11,2018,Racing,200000.0,200000.0,1.0,21,1
2018-11-01,Fortnite,167586.1,153,23,2018,11,2017,Battle Royale,191012698.69,56299884.57,0.294744197407371,9535,2291
2018-11-01,Overwatch,143008.0,119,2,2018,11,2016,First-Person Shooter,35259225.38,18840032.08,0.534329154340599,4047,847
2018-11-01,Attack on Titan Tribute Game,139750.0,33,4,2018,11,2013,Fighting Game,108650.0,0.0,0.0,21,15
2018-11-01,Point Blank,105697.19,49,2,2018,11,2008,First-Person Shooter,1903561.1,1725721.63,0.906575381268298,583,112
2018-11-01,Brawlhalla,101150.0,62,9,2018,11,2015,Fighting Game,4268987.83,1074264.04,0.251643734482138,880,698
2018-11-01,Mobile Legends: Bang Bang,100400.0,57,1,2018,11,2016,Multiplayer Online Battle Arena,17019451.87,15261734.15,0.896723012384535,2261,155
2018-11-01,Gears of War 4,100000.0,5,1,2018,11,2016,Third-Person Shooter,3142785.0,3055000.0,0.972067767919218,155,152
2018-11-01,Guns of Boom,100000.0,4,1,2018,11,2017,First-Person Shooter,198750.0,190000.0,0.955974842767296,8,21
2018-11-01,Injustice 2,100000.0,16,1,2018,11,2017,Fighting Game,837447.16,836014.57,0.99828933684604,81,38
2018-11-01,Super Smash Bros. Melee,79751.2,31,5,2018,11,2001,Fighting Game,4221849.29,4040278.51,0.956992595536256,2012,2746
2018-11-01,Street Fighter V: Arcade Edition,73838.0,38,6,2018,11,2018,Fighting Game,2267283.95,2266433.95,0.999625102096277,244,105
2018-11-01,CrossFire,58055.2,70,2,2018,11,2007,First-Person Shooter,25128357.96,21774364.07,0.866525544751512,1140,405
2018-11-01,PLAYERUNKNOWN'S BATTLEGROUNDS Mobile,45000.0,12,1,2018,11,2017,Battle Royale,87322954.82,60665002.37,0.694719990809399,4263,341
2018-11-01,Old School Runescape,28500.0,8,1,2018,11,2013,Role-Playing Game,457504.2,28500.0,0.0622945100831861,84,26
2018-11-01,Call of Duty: Black Ops 4,27886.95,74,14,2018,11,2018,First-Person Shooter,6734938.95,6631161.95,0.984591248596247,389,82
2018-11-01,FIFA 19,27299.52,13,5,2018,11,2018,Sports,3287686.79,3210843.28,0.976626876308981,331,53
2018-11-01,Super Smash Bros. for Wii U,23133.85,62,26,2018,11,2014,Fighting Game,1517451.47,1512816.47,0.996945536584442,1284,1036
2018-11-01,Call of Duty: Blackout,20000.0,6,1,2018,11,2018,First-Person Shooter,611608.35,321008.35,0.524859331956472,175,18
2018-11-01,Age of Empires II,16818.0,39,6,2018,11,1999,Strategy,3898508.73,1361409.22,0.349212818102372,2256,1939
2018-11-01,CrossFire Mobile,16303.64,17,1,2018,11,2015,First-Person Shooter,6780944.77,6022238.02,0.888111940779013,282,40
2018-11-01,Quake Champions,13670.0,42,13,2018,11,2017,First-Person Shooter,3520578.25,2563328.35,0.728098672426895,334,290
2018-11-01,Artifact Classic,10175.0,11,2,2018,11,2018,Collectible Card Game,120567.26,11635.81,0.0965088698208784,286,192
2018-11-01,Tekken 7,9635.93,15,4,2018,11,2015,Fighting Game,3911820.6,3648598.41,0.932711078314788,634,426
2018-11-01,StarCraft: Brood War,6613.98,16,1,2018,11,1998,Strategy,7555915.68,7299575.96,0.966074301136193,663,542
2018-11-01,Dragon Ball FighterZ,6155.46,12,2,2018,11,2018,Fighting Game,518915.52,491873.16,0.947886777408392,300,183
2018-11-01,Forza Motorsport 7,5000.0,5,1,2018,11,2017,Racing,842700.0,616200.0,0.7312210751157,140,13
2018-11-01,Soul Calibur VI,3191.0,11,2,2018,11,2018,Fighting Game,177627.27,159953.28,0.900499568562868,128,72
2018-11-01,WarCraft III,2224.48,13,4,2018,11,2002,Strategy,6307153.73,5368595.62,0.851191496167955,768,1550
2018-11-01,BlazBlue: Cross Tag Battle,1880.0,10,2,2018,11,2018,Fighting Game,98682.7,96434.31,0.977215965919052,133,43
2018-11-01,iRacing.com,1800.0,5,1,2018,11,2008,Racing,3757336.03,939017.1,0.249915656332713,1302,189
2018-11-01,Black Squad,1590.32,28,5,2018,11,2017,First-Person Shooter,8480.72,0.0,0.0,57,17
2018-11-01,Under Night In-Birth EXE: Late[st],1430.0,8,1,2018,11,2015,Fighting Game,54583.33,54583.33,1.0,109,40
2018-11-01,Chess.com,1400.0,7,1,2018,11,2007,Strategy,8609043.36,853000.02,0.0990818589627826,1158,779
2018-11-01,rFactor 2,1210.0,9,2,2018,11,2013,Racing,2219963.12,1452396.94,0.654243724553406,557,103
2018-11-01,Team Fortress 2,1000.0,21,1,2018,11,2007,First-Person Shooter,775660.02,438928.41,0.565877315682714,1471,207
2018-11-01,Melty Blood: Actress Again Current Code,580.0,8,1,2018,11,2010,Fighting Game,12937.44,10172.51,0.786284612720909,73,25
2018-11-01,QuakeWorld,566.94,4,1,2018,11,1996,First-Person Shooter,104913.39,99067.16,0.944275654423139,57,16
2018-11-01,Age of Empires Online,500.0,5,1,2018,11,2011,Strategy,11462.98,775.0,0.0676089463647324,52,68
2018-11-01,Super Smash Bros. Brawl,465.0,5,3,2018,11,2008,Fighting Game,248100.83,248100.83,1.0,509,348
2018-11-01,TrackMania 2: Stadium,397.97,8,3,2018,11,2013,Racing,200563.87,109371.91,0.545322096148225,345,286
2018-11-01,ARMS,300.0,7,3,2018,11,2017,Fighting Game,22759.9,13672.93,0.600746488341337,133,116
2018-11-01,Dengeki Bunko: Fighting Climax Ignition,300.0,8,1,2018,11,2015,Fighting Game,3852.8,3667.3,0.951853197674419,40,14
2018-11-01,Age of Mythology,290.0,11,2,2018,11,2002,Strategy,188619.58,86723.77,0.459781375825352,236,298
2018-11-01,StarCraft: Remastered,205.01,4,1,2018,11,2017,Strategy,5860787.7,1959028.34,0.334260246280547,413,829
2018-11-01,osu!,100.0,3,1,2018,11,2007,Music / Rhythm Game,274092.83,32667.89,0.119185496388213,1059,251
2018-12-01,Counter-Strike: Global Offensive,3298230.91,1545,172,2018,12,2012,First-Person Shooter,162489706.76,105130836.17,0.646999974744739,16518,7033
2018-12-01,Arena of Valor,2514142.44,180,3,2018,12,2015,Multiplayer Online Battle Arena,98746138.92,94528965.41,0.957292775635343,2231,179
2018-12-01,Shadowverse,1310000.0,24,1,2018,12,2016,Collectible Card Game,5508473.29,5373673.29,0.975528609670357,248,44
2018-12-01,Fortnite,1182561.89,311,18,2018,12,2017,Battle Royale,191012698.69,56299884.57,0.294744197407371,9535,2291
2018-12-01,CrossFire,820215.27,24,2,2018,12,2007,First-Person Shooter,25128357.96,21774364.07,0.866525544751512,1140,405
2018-12-01,Dota 2,600329.82,333,25,2018,12,2013,Multiplayer Online Battle Arena,360461163.42,313554838.46,0.869871348927135,4980,1934
2018-12-01,PLAYERUNKNOWN’S BATTLEGROUNDS,597784.7,352,17,2018,12,2017,Battle Royale,64200450.19,49370328.97,0.769002846925364,3967,631
2018-12-01,StarCraft II,564885.06,127,47,2018,12,2010,Strategy,42692707.57,33672991.36,0.788729346921578,2280,7510
2018-12-01,FIFA 19,463113.14,110,9,2018,12,2018,Sports,3287686.79,3210843.28,0.976626876308981,331,53
2018-12-01,Street Fighter V: Arcade Edition,462347.84,59,6,2018,12,2018,Fighting Game,2267283.95,2266433.95,0.999625102096277,244,105
2018-12-01,PLAYERUNKNOWN'S BATTLEGROUNDS Mobile,402000.0,80,1,2018,12,2017,Battle Royale,87322954.82,60665002.37,0.694719990809399,4263,341
2018-12-01,League of Legends,383063.25,344,17,2018,12,2009,Multiplayer Online Battle Arena,113596024.63,98546688.28,0.867518811516353,9588,3000
2018-12-01,Rocket League,302920.19,214,37,2018,12,2015,Sports,42262497.19,17816799.61,0.421574700848859,6884,4542
2018-12-01,Call of Duty: Black Ops 4,283778.0,94,16,2018,12,2018,First-Person Shooter,6734938.95,6631161.95,0.984591248596247,389,82
2018-12-01,Quake Champions,206120.0,55,16,2018,12,2017,First-Person Shooter,3520578.25,2563328.35,0.728098672426895,334,290
2018-12-01,Hearthstone,203780.63,78,13,2018,12,2014,Collectible Card Game,30708754.65,18315099.29,0.596412961018593,3147,1162
2018-12-01,Madden NFL 19,165000.0,16,1,2018,12,2018,Sports,1269992.0,1269992.0,1.0,45,5
2018-12-01,Rainbow Six Siege,134817.39,150,7,2018,12,2015,First-Person Shooter,48130526.59,37241404.36,0.773758506264454,3070,568
2018-12-01,Creative Destruction,100000.0,8,1,2018,12,2018,Multiplayer Online Battle Arena,100000.0,0.0,0.0,8,1
2018-12-01,StarCraft: Remastered,93847.62,43,7,2018,12,2017,Strategy,5860787.7,1959028.34,0.334260246280547,413,829
2018-12-01,Super Smash Bros. Ultimate,74587.45,271,63,2018,12,2018,Fighting Game,2929881.74,2424346.86,0.827455534092649,2419,1757
2018-12-01,Chess.com,52608.03,23,2,2018,12,2007,Strategy,8609043.36,853000.02,0.0990818589627826,1158,779
2018-12-01,Tekken 7,50720.27,42,7,2018,12,2015,Fighting Game,3911820.6,3648598.41,0.932711078314788,634,426
2018-12-01,Attack on Titan Tribute Game,50000.0,32,1,2018,12,2013,Fighting Game,108650.0,0.0,0.0,21,15
2018-12-01,World of Tanks,40000.0,30,1,2018,12,2010,Strategy,6205809.8,5479387.22,0.882944756057461,922,94
2018-12-01,Artifact Classic,38441.63,83,28,2018,12,2018,Collectible Card Game,120567.26,11635.81,0.0965088698208784,286,192
2018-12-01,iRacing.com,34080.0,18,3,2018,12,2008,Racing,3757336.03,939017.1,0.249915656332713,1302,189
2018-12-01,Old School Runescape,32000.0,4,1,2018,12,2013,Role-Playing Game,457504.2,28500.0,0.0622945100831861,84,26
2018-12-01,FIFA Online 4,30314.61,12,2,2018,12,2018,Sports,4087518.33,2479725.66,0.606657991427282,427,67
